content_id,date_str,from_url,month,day,year,content_title_clean,content_body_clean,content_src_url
2008,8/9/18,,12,31,2099,It’s easy to become obese in America. These 7 charts explain why.,"It’s no secret that Americans have gotten much, much bigger over the past few decades. The signs are all around us, from XXXL clothing sizes to supersize movie seats and even larger coffins.  According to an analysis from the Centers for Disease Control and Prevention, the average American man now stands at 5-feet-9 1/4 inches tall and weighs 196 pounds — up 15 pounds from 20 years ago. For women, the change has been even more striking: The average female today stands 5-feet-3 3/4 inches and weighs 169 pounds. In 1994, her scale read 152 pounds  The latest CDC estimates now show that, as of 2016, 40 percent of US adults and 19 percent of youth were obese.  This data on the state of our weight comes from the National Health and Nutrition Examination Surveys (NHANES), a combination of interviews and physical examinations that's considered the gold standard measurement. Since the 1980s, the NHANES has been charting obesity rates — and extreme obesity rates — as they've soared.  Alongside the rise in obesity, we’ve also seen growing rates of associated chronic disease — like diabetes, heart disease, and metabolic syndrome.  Clearly it’s gotten easier and easier to gain weight, and harder and harder to avoid it.  Atkins. Paleo. Keto. Do any of these diets work in the long term? We looked at the influence of marketing, food environments, and genes to explain why so many diets fail for Explained, our weekly show on Netflix. Watch now on Netflix.  So what’s going on here? There’s an obvious answer — we eat more than we burn off. But increasingly public health experts agree that we are not consciously choosing to overeat.  ""The food environment is a strong predictor of how we eat,"" says Scott Kahan, director of the National Center for Weight and Wellness and a faculty member at both Johns Hopkins and George Washington University. ""And in America, the unhealthiest foods are the tastiest foods, the cheapest foods, the largest-portion foods, the most available foods, the most fun foods.""  But why talk about how our food environment enables overeating with words when we can show it with charts? Let’s do it.  1) We eat out — a lot  Americans are cooking less and less and eating away from home more and more. And that’s leading us to chow down more than we would if we were home.  More than half of our food dollars are now being spent on restaurants and convenient on-the-go meals. In 2015, for the first time, Americans spent more money eating away from home than they did on groceries.  Sure, it’s possible to have a small, healthy meal at a restaurant. But researchers have found that people typically eat 20 to 40 percent more calories in restaurants compared with what they’d eat at home.  To understand why that happens, consider data from this recent study in the Journal of the Academy of Nutrition and Dietetics. The authors examined the nutrition content of more than 360 dinner entrees at 123 non-chain restaurants in San Francisco, Boston, and Little Rock between 2011 and 2014. The restaurant dishes contained 1,200 calories, on average — about half of the 2,000 or 2,500 calories recommended for moderately active women and men in an entire day.  2) Portion sizes have gone up, up, up  When we eat out, we’re not being served modest plates. The average restaurant meal today is more than four times the size of typical 1950s fare, according to the CDC.  These supersize portions are reflected in our daily calorie intake. The average American’s total caloric intake grew from 2,109 calories in 1970 to 2,568 calories in 2010. As Pew Research put it, that’s ""the equivalent of an extra steak sandwich every day.""  3) We guzzle sugary beverages on an unrivaled scale  People who drink soda have more obesity, Type 2 diabetes, tooth decay, and other health problems compared with people who don't -- the research on this is clear. And Americans are drinking way, way too much of the sweet stuff. According to Euromonitor’s most recent data, Americans remain the world leaders when it comes to per capita sales of soft drinks.  That said, one of the biggest public health wins of recent decades has been a slow shift away from soda in the United States.  With more awareness about the strong correlation between drinking sweet, fizzy drinks and obesity and tooth decay, sales of beverages like Coca-Cola and Pepsi have slumped.  But we may still be getting hoodwinked by other, equally sugary beverages. According to Euromonitor’s analysis of US retail beverage sales over the past five years, while the soda category is shrinking, juice sales have held steady, and sales of energy and sports drinks have been growing.  4) Healthier foods can cost more  The federal government recommends 1 1/2 to 2 cups of fruit and 2 to 3 cups of vegetables per day. According to the CDC, Americans in every state barely hit these minimum targets.  Fewer than 10 percent of American adults ate enough vegetables in 2013. Fewer than 15 percent consumed the recommended amount of fruit.  The Americans who aren’t eating broccoli don’t have a vendetta against it. Instead, there is a range of economic and social factors that make eating enough fruits and vegetables really hard.  Let’s start with cost: As you can see in the chart, when it comes to how many calories you get per dollar, sugar, vegetable oils, and refined grains deliver a higher bang for the buck than fruits and vegetables. In the long run, nutrients in food (like fiber, vitamins, and minerals) matter more for health than calories alone. But if your household income is low, you’re probably going for the cheapest, highest-calorie options.  5) Our vegetables consist mainly of potatoes and tomatoes  To make things more complicated, there’s a supply problem. We’re told to eat nutrient-dense foods like broccoli and Brussels sprouts instead of energy-dense foods like soda and french fries, yet there aren’t enough nutrient-dense foods to go around. Researchers have pointed out that if Americans actually followed the US dietary guidelines and started to eat the volume and variety of produce health officials recommend, we wouldn’t have nearly enough to meet consumer demand.  As of 2013, potatoes and tomatoes made up half of the legumes and vegetables available in this country, according to the US Department of Agriculture. And when we do eat tomatoes and potatoes, they’re often accompanied by so much sugar, fat, and salt that we’re propelled to overeat.  6) Too many of our meals are like dessert  American breakfast is often nothing more than disguised dessert. And we keep eating sugar throughout the day — in cupcakes, soda, even salad dressing.  So many of the additional calories in our diet that weren’t there a few decades ago are coming in the form of sugar. Back in 1977, the average adult got 228 calories per day from sugar in food and drinks. By 2010, it was up to 300 calories a day. Added sugar consumption increased almost as much — 20 percent — among kids.  Between 2003 and 2012, sugar consumption in adults and kids has come down a bit. But it’s still way too high.  ""Added sugars increase excess energy and reduce nutrient density in our diets, often contributing to weight gain and obesity,"" said Elyse Powell, one of the researchers at the University of North Carolina Chapel Hill who crunched these numbers.  7) We’re bombarded with ads for unhealthy food  Sugary, oily foods are engineered to be consumed often and in big portions. But we’re not just influenced by their irresistible taste. The food industry is also terrific at marketing its products to us — and turning us into loyal consumers.  A 2006 report by the Institute of Medicine helped establish how the rise in obesity among kids corresponds to increasing marketing of unhealthy food and drinks to them. Since then, public health researchers have tracked food advertising — and have discovered how in some ways, this problem just keeps getting worse.  The UConn Rudd Center for Food Policy & Obesity found that in 2014, food companies spent $1.28 billion to advertise snack foods on television, in magazines, in coupons, and, increasingly, on the internet and mobile devices. Almost 60 percent of that advertising spending promoted sweet and savory snacks, while just 11 percent promoted fruit and nut snacks. And advertising of sweet snacks increased 15 percent, even from 2010 to 2014, according to Rudd’s analysis.  According to Jennifer Harris, director of marketing initiatives for the Rudd Center and lead author of the Rudd report, the public health community has pressured food companies to change how they advertise their products to kids. And there’s been some progress — 10 years ago, she says, companies argued that all of their products were healthy and there was no reason kids shouldn’t be eating them. ""Now there’s recognition that the marketing does affect kids’ diets in harmful ways. Now the discussion is around what’s healthy and what’s unhealthy. Now we’re in the details.""  But instead of promoting healthier foods, Harris says that companies have mostly reformulated their existing products to make them only slightly less unhealthy.  ""The sugar in kids' cereals has gone from an average of 12 to 13 grams to 9 to 10 grams,"" says Harris. ""But the cereal industry has products that do qualify as healthy, and yet they don’t advertise them to kids. The healthy cereals are advertised to parents, not kids.""  How the food environment could support healthful eating instead  With the expansion of our waistlines over the past 30 years, the factors in our environment that promote obesity — some of them outlined here — have come into focus. To reverse the trend, health officials have begun experimenting with a number of different policies.  First and foremost is taxation. Taxes helped wean people off cigarettes, and public health researchers think they may reduce consumption of fatty, sugary junk food. US cities (Berkeley and Seattle) and several countries (including the UK, France, Hungary, Chile, and Mexico) are experimenting with taxes on junk foods like soda. So far, the (very preliminary) research suggests the taxes may be helping to get low-income families off the sugary stuff — a win since those are the families most at risk of diet-related diseases.  Another tactic researchers argue should be widely tested is putting a warning labels and symbols on junk foods. There’s ample evidence that many people can’t make sense of the traditional food labels on the back of food packages: they too often require math, and some knowledge of nutrition. What’s more, they don’t always contain information about “nutrients of concern,” like added sugar. So countries like Chile have been experimenting with easier-to-understand warning labels on foods.  A variety of healthier foods — especially fruits and vegetables — also need to be made more affordable and readily available to Americans. To this end, nonprofits like Wholesome Wave have been working with government to offer fruit and vegetable subsidies for the poor, and even experiment with produce prescriptions (which are essentially vouchers handed out by doctors to patients with problems with food access).  Big food companies need to clean up their offerings, working with health experts to create alternatives that aren’t chockablock with fat, salt, and sugar. Kahan noted that many obesity researchers like him are working more closely with the industry. ""A lot of big players have made real specific declarations of making healthier products, smaller portions,"" he said.  The status of fruits and vegetables also needs to be lifted up, so that we see these options in our foodscape instead of only billboards for greasy hamburgers and candy. Here, too, there’s movement. A number of celebrities and even Olympic athletes have been working with nonprofit organizations and grocery stores to appear in colorful advertisements peddling everything from apples to tomatoes.  So progress is happening slowly, but it’ll take time to understand what, if any, impact this has on our health. As Kahan said, ""Transforming the food industry is one of the real uphill battles that will have to be fought over the next few decades.""",https://www.vox.com/2016/8/31/12368246/charts-explain-obesity
2012,10/14/17,,12,31,2099,LOL! GEORGE LOPEZ Booed Off Stage At Children’s Diabetes Charity After Audience Rejects His Anti-Trump Jokes ,"George Lopez was hired to be the emcee for the Children’s Diabetes Foundation’s Carousel Ball. Lopez thought it would be a good idea to turn what should have been an event to help sick children into an opportunity to express his hate for President Trump and his supporters. Bad idea…  Here’s the promotion for Lopez from the Children’s Diabetes Foundation on Twitter:  We are excited to announce that commedian & acotor @georgelopez will be the emcee for this year's #CarouselBall! https://t.co/cO9eHKviPO pic.twitter.com/aCpAI9F22a — CDF (@CDFdiabetes) September 21, 2017        *            Comic George Lopez was booed off stage at a gala for juvenile diabetes in Denver last week, over an anti-Donald Trump routine that fell flat with the crowd.  We’re told the flap began when Trump backer and Liberty Media CEO Greg Maffei donated $250,000 but requested that Lopez cool it with the anti-Trump jokes at the Carousel Ball.  An attendee at the event — where tables sold from $5,000 to $100,000 to benefit the Barbara Davis Center for Diabetes — commented on a YouTube video that “George was asked nicely to stop making Trump jokes by a man in front row [Maffei] who just donated $250K.” But “George doesn’t, continues. Gets booed.”  We’re told that Lopez responded to Maffei, “Thank you for changing my opinion on old white men, but it doesn’t change the way I feel about orange men.”  Trying to recover and sensing the audience turn, Lopez said, “Listen, it’s about the kids . . . I apologize for bringing politics to an event. This is America — it still is. So I apologize to your white privilege.”  We’re told Lopez also told a joke about Trump’s proposed border wall with Mexico, saying, “I guess you can get some Mexicans to do it cheaper and they wouldn’t crush the tunnels ­underneath.”  When the audience did not respond well, he quipped, “Are you El Chapo people?” in reference to the drug kingpin who has used tunnels to evade authorities.  Lopez then announced a video segment — but he did not return to the stage, and a local newscaster took over the hosting duties.  Host of HUGE charity #CarouselBall, @georgelopez , makes political comments about Trump, drops f-bomb and is escorted out. — J R (@DrumIntuition) October 14, 2017  TV host Chris Parente posted on Twitter, “big controversy: host of HUGE charity #CarouselBall, @georgelopez, makes political comments about Trump, drops f-bomb and is escorted out.” –Page Six  Chris Parente’s tweet has since been deleted.",https://100percentfedup.com/lol-george-lopez-booed-off-stage-audience-rejects-anti-trump-jokes/
2014,10/14/17,,12,31,2099,COLLEGE QB Kneed Out Of Anger Over Trump’s Remarks About NFL Players Disrespecting Our Flag…Immediately Gets Bad News From Coach ,"He was given the option to kneel in protest before the game, but it was more important for him to take a stand against our President for bravely taking a public stance in defense of our flag and for our veterans…  A liberal arts college in eastern Pennsylvania cut its backup quarterback after he knelt during the national anthem.    Albright College in Reading cut Gyree Durante from its team after he took a knee during the Star-Spangled Banner, according to the Philadelphia Inquirer.        *    Email *  Name      According to the paper, the school promised consequences if players took actions different than those made in a special agreement.  The team’s “leadership council” decided that the squad would take a knee during the pregame coin toss, but stand for the national anthem.  “I knew the consequences. I knew that if I took a knee, that there would be a good chance that I would be kicked off.” “I didn’t like the whole taking a knee during the coin toss, I just thought it defeated the whole purpose of kneeing for the anthem. I get the whole team unity thing, but at the end of the day, I also thought that we should be allowed to be individuals, and express ourselves.” “The week before, I was watching NFL football, and I happened to see some of the remarks by President Trump about, uh, regarding NFL players taking a knee during the anthem, and he said that they should be fired, they should be kicked off and things like that. I already knew that it was an issue with, all of the racial and social injustice and you know, police brutality among African Americans and things like that. But when I heard the President say something about it, and, it was very negative, it just kinda struck a nerve with me and it made me think, if this is how the President feels, then Idefinitelyy need to take a need and protest this.” (Go here for video)  After Durante knelt, the Division III Lions went on to lose to Delaware Valley University, from nearby Doylestown, by 41-6.  Durante’s name was wiped from the team roster and a college spokesperson said in a statement obtained by ESPN that the Norristown, Pa. native was dismissed for his actions. – FOX News",https://100percentfedup.com/college-qb-kneed-anger-trumps-remarks-nfl-players-disrespecting-flagimmediately-gets-bad-news-coach/
2026,10/14/17,,12,31,2099,Northern Michigan University offers marijuana degree,"A university in Michigan is offering an unusual degree — in marijuana.  Northern Michigan University in Marquette began its medical plant chemistry program this semester, with about a dozen students in the first class, the Detroit Free Press reported . The program combines chemistry, biology, botany, horticulture, marketing and finance.  It’s an unusual program. Other universities offer classes on marijuana policy and law. And places such as Oaksterdam University, Cannabis College, and Humboldt Cannabis College, all in California; and THC University, the Grow School and Clover Leaf University in Denver offer certificates in a variety of disciplines. But Northern Michigan’s program is unique because the university is offering a four-year degree addressing the science and business behind growing marijuana.  “When they hear what my major is, there are a lot of people who say, ‘Wow, cool dude. You’re going to get a degree growing marijuana,’” said Alex Roth, a sophomore in the program. “But it’s not an easy degree at all.”  Brandon Canfield, an associate chemistry professor at Northern Michigan, said students don’t grow marijuana plants in the program, but instead look to other plants that are traditionally recognized with medicinal value but aren’t illegal to grow. Students learn how to measure and extract the compounds in the plants that can be used for medicinal purposes, then transfer that knowledge to marijuana, which has been used to treat a variety of illnesses, including chronic pain, nausea, seizures and glaucoma.  Canfield said he got the idea while attending the American Chemical Society’s annual meeting in San Diego last year.  “It was my off day and I saw there was a cannabis chemistry group that was putting on a whole series of talks,” he said. “I heard all about the need for analytical chemists and all sorts of interesting talks. That was the initial spark.”  University officials say the program fills a need because 29 states have legalized medical marijuana, including eight states where marijuana is also legal for recreational use.  “Many of the states are legalizing different substances and they’re really looking for quality people to do the chemistry and the science,” said university trustee James Haveman. “And it’s the university’s responsibility to produce those kinds of students for those kinds of jobs.”  In Michigan, voters in 2008 approved the use of marijuana to treat certain illnesses, but the law has confused many and has led to significant legal disputes, including over how to obtain and store the drug. The state is developing a new regulatory system aimed at increasing oversight and imposing new taxes on the industry. Applications for licenses will be available on Dec. 15.  ___  Information from: Detroit Free Press, http://www.freep.com",https://www.apnews.com//4f1d62c085e34b578317844386f4b58d/Northern-Michigan-University-offers-marijuana-degree
2041,10/11/17,,12,31,2099,Facebook Used After Disasters To Search For Family Members,"Recent wildfires in Northern California have once again sparked multiple posts on Facebook by people desperately trying to find family members in the affected areas who they haven’t been able to contact.  Jessica Tunis told the AP that she put her mother’s name and picture up on Facebook as a plea for help, after she heard her say “I’m going to die” over the phone as her home caught fire in the Journey’s End Mobile Home Park. Tunis said that she was initially concerned about making a post. “At first, I don’t know what I was thinking, but I wanted to respect my mother’s privacy… I didn’t want to spread her all over the place,” she said.  Tunis’ post gained over 100 comments, from friends and strangers, giving prayers and support, suggestions of places to look, with some even going out to look for her mother themselves. “I’ve had people going to shelters for me because of Facebook,” Tunis said.  Her post was one of many seen on Facebook after the fires, with family unable to trace down their loved ones, hoping they were only in an area with downed communication lines, and not one of those who did not survive. Approximately 200 people were reported missing to the authorities in Northern California.  Messages on Facebook searching for missing people are relatively common after natural disasters. Similar posts were seen after the recent hurricanes Harvey, Rita and Maria, and after the shooting in Las Vegas last week. Facebook also has its own feature, Safety Check, for those in affected areas to tell everyone that they are safe. Safety Check was first introduced after the tsunami in Japan of 2014, and was primarily used for natural disasters. But after the Paris terror attacks of 2015, Mark Zuckerberg deemed it would also be used in “many other important conflicts.”",http://www.breitbart.com/tech/2017/10/11/facebook-used-after-disasters-to-search-for-family-members/
2064,10/15/17,,12,31,2099,Insider Q&A: US Bank’s Terry Sandven on stocks’ flip-flop,"This photo provided by U.S. Bank Wealth Management shows Terry Sandven, chief equity strategist for U.S. Bank Wealth Management. Sandven explains to The  how investors’ views of the market have evolved and doubled back in the 11 months since the 2016 election. (Courtesy of U.S. Bank Wealth Management via AP)  NEW YORK (AP) — On the surface, the stock market may not have looked any different in September than it did earlier in the year. But even though indexes continued to climb, the market went through a shift.  Starting in late August, banks and industrial companies rose and the dollar got stronger. The Russell 2000 index has climbed 11 percent from mid-August as smaller, U.S.-focused companies made big gains. That’s a change from the way stocks have behaved for much of this year: technology companies and other corporations that do a lot of their business overseas had been soaring as the dollar weakened, and low interest rates have hampered financial company stocks. But if the September pattern sounds familiar, it should: it’s the same trend that dominated the market from the November presidential election through President Donald Trump’s inauguration in January.  Terry Sandven, chief equity strategist for U.S. Bank Wealth Management, explains how investors’ views of the market have evolved and doubled back in the 11th months since the election. The interview has been edited for length and clarity.  Q: Why has the market changed direction in the last few weeks?  A: Tax reform seems to be gaining steam, and that’s boosted sentiment as well as expectations for President Trump’s pro-growth agenda. With tax reform you’re likely to see earnings favorably impacted, and a pro-growth agenda tends to be favorable for small caps as well. So the Russell 2000 has been on a tear. Tax reform tends to be U.S.-centric and is likely to boost earnings, which obviously is favorable for the broad market. Secondly, should a tax reform come to pass and result in an elevated dollar, that could conversely put some pressure on earnings for multinational companies.  Q: So in a lot of ways, stocks are making the same moves they made about a year ago. How is this move different from that one?  A: Following the November election (investors anticipated) a pro-growth agenda, expectations for inflation, deregulation and tax cuts. The pro-growth agenda now is gaining some steam again. The key difference between now and then is we have greater visibility on earnings. Earnings for the S&P 500 are tracking for about a 10 percent increase year over year and in 2018 we’re seeing that same kind of growth. The whole global economy is improving, which means higher earnings and higher earnings mean higher stock prices. We still don’t see a looming recession or ramping inflation. Stocks still provide an opportunity for investors to get yield as well.  Clearly the equity market valuations are elevated, but we think there is valuation support in an environment where inflation is low. But while our outlook remains constructive, clearly risks remain. You do have a flattening yield curve, there’s political wrangling and low expectations on balance and you’ve got geopolitical tensions.  Q: Are there other reasons for those gains, like improvement in the economy?  A: There’s still much to like about the U.S. equity market. Earnings are increasing and generally restrained inflation and low interest rates provide support. The large caps are somewhat in pause mode ahead of third-quarter (earnings) reports. We’re seeing consensus expectations for about a 5-percent increase in earnings year over year and higher earnings still warrant higher stock prices. We like the macroeconomic and fundamentals backdrops.  Q: Have you advised investors to make any changes in response to this market shift?  A: Our message has been the same, really. That is that we like equities over fixed-income securities and we like U.S. stocks over international even though international growth is improving. Nine of the 11 S&P 500 sectors are in positive territory year to date, (which) implies a market that’s likely to trend higher. Technology and select areas of consumer discretionary and health care remain favorites.  Our year-end price target for the S&P 500 is 2,550, at the midpoint of a range between 2,500 and 2,600. Should tax reform visibility improve and earnings get reported as we expect they will, our sense is that we’ll end the year toward the high side of that range. (Note: The S&P 500 closed at 2,553 on Friday.)",https://www.apnews.com//a078354b8c47402d84a5faa09a055154/Insider-Q&A:-US-Bank's-Terry-Sandven-on-stocks'-flip-flop
2070,10/16/17,,12,31,2099,"Tax reform needs to keep R&D investment here in the US, not overseas","As President Donald Trump redoubles his efforts to fulfill campaign promises on tax reform, a critical part of his program is in jeopardy of being discarded, as a result of the efforts of uninformed or self-interested business lobbies.  The measure under attack is a proposal to increase taxes on importers of foreign goods and reduce taxes on exporters of American goods. It must be restored if tax reform is to achieve its objectives of stimulating investment, preventing American companies from continuing to off-shore R&D and manufacturing, and avoiding increases in the deficit.  The fundamental problem to be fixed by overall tax reform is that American companies pay the highest taxes in the developed world. As a result, U.S.-based multinationals have been moving their headquarters, research and development, and manufacturing activities overseas to lower-tax locales, forcing us to import goods that we used to produce at home.  Companies that do stay home get to keep such a small share of returns on their capital that they cannot afford to make investments that would be good for everyone.  This has other cascading effects. Research and development (R&D) is one of the most important categories of investment, in that it drives growth in productivity and wages as well as profits and output. Without R&D and the innovations it produces, our standard of living would hardly be better than it was at the end of the nineteenth century.  According to the National Science Foundation, business R&D spending is now three times as large as government R&D, but since 2010 the basic research share of R&D has declined. Basic research is the place where innovations start, and needs the most encouragement.  Lowering tax rates would improve the profitability of all long-term investments, and the payoffs from R&D are among the most long-term of all.  As happens too often in Washington, the one liner – border adjustments raise prices – seems to be winning, because it takes three sentences to prove it is wrong. And few politicians have a high enough opinion of the electorate to take that chance.  Another tax reform proposal, to eliminate the deductibility of interest paid by corporations, would level the playing field for high-tech companies with large R&D budgets, because these high-risk investments cannot be financed with loans. Failures are as common as success in the early stages of innovation, and require investors to spread those risks across a portfolio of projects rather than lenders who require collateral and assurance of repayment.  The subsidy that the current tax code provides to banks and lenders by making interest but not dividends deductible therefore directs investment away from just the kind of innovative companies whose discoveries drive growth.  Finally, the R&D tax credit is one of the two current business tax credits retained in the reform proposals.  Unfortunately, these provisions are not sufficient to make the U.S. competitive with the inducements offered by other countries to attract R&D activities to their shores. That difference was to be taken care of by border adjustment provisions in the original tax reform plan, which was presented to Congress by House Speaker Paul Ryan and Chairman Kevin Brady of the House Ways and Means Committee.  What the measure sought to redress is the fact that other countries try to attract R&D centers by offering extremely low tax rates on income generated by R&D activities, including income from patents and licensing of new products as well as income from manufacturing them.  The kicker is that the R&D and manufacturing must be done in the country offering the tax breaks.  When U.S. companies relocate overseas in response to these inducements, they avoid almost all taxes by hiring workers and keeping profits overseas while exporting manufactured goods back to the United States.  Not only that, companies that remain home must pay these off-shoring companies to use the patents that they registered overseas. Even if some of the new products are manufactured in the U.S., a large part of the profits are thereby siphoned off to other countries.  The border adjustment was intended to fix this by eliminating the opportunity to deduct payments for imports, including payments for foreign patents, from business income.  At the same time, it would level the playing field with companies doing business in these low-tax nations by making income from exports tax-free.  The whole package of lower taxes, a level playing field in capital markets, continued R&D tax credits and the border adjustment would provide powerful incentives to invest in R&D within the United States and to produce here the new and better goods that are the fruits of R&D.  Unfortunately, the lobbying campaign against the border adjustment was underway long before anyone had a chance to explain how it would work.  Executives from Walmart, Target, and other big retail chains and off-shoring manufacturers like Nike descended en masse on Republican senators of the states in which they had headquarters to extract promises to oppose the border adjustments.  Their pitch was that the border adjustment would drive their prices up by 25 percent, because almost everything they sold was imported.  The damage had been done by the time Chairman Brady and a number of economists correctly pointed out that the brunt of the import adjustment would be borne primarily by foreign companies which would have to adjust their prices downward in order to maintain market share for the foreign-made products they sell into the United States.  Any residual upward pressure on prices in the U.S. would for the same reason be absorbed by retailers and other importers or quickly be neutralized by an increase in the value of the dollar in import transactions.  In other words, no real increase in consumer prices would be likely to occur.  As happens too often in Washington, the one liner – border adjustments raise prices – seems to be winning, because it takes three sentences to prove it is wrong. And few politicians have a high enough opinion of the electorate to take that chance.  We have a once-in-a-generation opportunity to reform the tax code in a way that will stimulate innovation and productivity growth for decades to come.  It is imperative that we not only move forward with tax reform, but ensure that it retains all the key provisions necessary to keep R&D happening here.  That includes the border adjustment.",http://www.foxnews.com//opinion/2017/10/16/tax-reform-needs-to-keep-r-d-investment-here-in-us-not-overseas.html
2085,10/16/17,,12,31,2099,"Patents for Restasis Are Invalidated, Opening Door to Generics","A federal judge in Texas invalidated four key patents for the dry-eye treatment Restasis on Monday, dealing a blow to its manufacturer, Allergan, which had sought to protect its patents by transferring them to a Native American tribe.  The ruling, by United States Circuit Judge William C. Bryson of the Eastern District of Texas, does not mean that generic versions of the drug will be available soon, however. Allergan said that it would appeal the decision, and the Food and Drug Administration has not yet approved copycat versions of the drug.  Still, the decision was a setback for the company, whose stock dipped more than 5 percent on the news. Restasis is Allergan’s second best-selling product, behind the wrinkle treatment Botox, bringing in nearly $1.5 billion in 2016.  In September, Allergan took the highly unusual step of paying the Saint Regis Mohawk Tribe in upstate New York to take possession of the patents, which then were leased back to the company. The tactic was a way to protect the company from a patent challenge — separate from the federal court case — that is underway in an administrative proceeding before a unit of the United States Patent and Trademark Office.",https://www.nytimes.com/2017/10/16/health/allergan-restasis-patent-.html
2115,10/16/17,,12,31,2099,WATCH: THE VIEW’S WHOOPI GOLDBERG and Her Leftist Co-Hosts Get SCHOOLED By Meghan McCain For Defending Eminem’s Hateful Anti-Trump Rant ,"The View’s Joy Behar was beaming after watching a clip of Eminem trashing President Trump at the BET awards, where he told his fans that if they support Trump, he doesn’t need them to purchase his music. Behar suggested that Eminem was being brave because literally no one in Hollywood or the music industry has taken such a stand, “That’s why you need to give him [Eminem] credit because very few people in the industry will go out and say, ‘I don’t care if you don’t support me. This is more important than, than my popularity.’ I have never seen it, frankly.” Really Joy? What planet have you been living on for the past 2 years?  Co-host Sonny Hostin told the adoring liberal crowd, “I was actually at the hair salon watching the BET awards and the salon just um, roared when that happened.” She went on to condemn Trump for using Twitter and other means of communication to express his conservative views and then told the excessively liberal panel that, “I just thought it was very brave.”  Trending: DIRTY POLITICS: LEAKED AUDIO Exposes Attempted Cover-Up Of Dem Leader’s Sponsorship Of Bussed In Protesters  That’s when Meghan McCain, who appeared to be silently seething, as she listened to these morons speak to viewers as though they’re speaking to an audience who’s been living on an alternate planet, or don’t have any access to real news finally spoke up, saying, “Actually, It’s more socially acceptable to be a liberal in Hollywood.”        *    Email *  Name      That’s when Whoopi lost it…  Whoopi made a complete fool of herself when she embarrassingly attempted to prove that Meghan McCain doesn’t understand history and that communism in Hollywood was really a right-wing movement. Huh? Whoopi then doubled down and suggested in her condescending tone that a simple trip to Amazon to purchase a few books should help Meghan to understand the history of Hollywood, that of course, only Whoopi truly understands. Whoopi then embarrassed herself again when she tried to prove how many conservatives are working in Hollywood. The first example she used was comedian Tim Allen, whose top-rated show, “Last Man Standing” was just clearly canceled by ABC for political reasons. Whoopi then attempted to think of a second conservative actor and stumbled to finally land on Tom Selleck who hasn’t acted in a major movie or television show for decades. Selleck’s career peaked in the 1990’s. Outside of his occasional appearances on “Friends” as Monica’s boyfriend, Selleck’s career has been almost non-existent.  Meghan tried to explain to the panel that liberals are treated horribly in Hollywood and that it’s more socially acceptable to be a liberal in Hollywood than a conservative. She said that she lived in Los Angeles and that she was never more harassed than when she was living there. Meghan told that cast that it’s more popular to be an Obama and Hillary, and even Bernie supporter.  Whoopi then embarrassed herself again, when she tried to convince the panel that Meghan’s assertion that conservatives are blacklisted in Hollywood is ridiculous. Whoopi laughed and corrected McCain saying, ‘Except that all of the conservatives in Hollywood are working. They’re the ones that are working.” She tried to recall some examples of conservatives working in Hollywood. The first example she used was comedian Tim Allen, whose top-rated show, “Last Man Standing” was recently canceled by ABC for his political views. Whoopi then attempted to think of a second conservative actor and stumbled to finally land on Tom Selleck. Wow, 2 conservatives in Hollywood! Way to NOT prove your point Whoopi…  Watch:",https://100percentfedup.com/watch-views-whoopi-goldberg-leftist-co-hosts-get-schooled-meghan-mccain-defending-eminems-hateful-anti-trump-rant/
2117,10/16/17,,12,31,2099,WIKILEAKS ASSANGE NAILS Hillary's Psychosis In Australian Interview In One Brilliant Tweet  ,"She’s really come undone in this latest interview…Hillary Clinton became visibly irritated during an interview with Australian TV when she was asked about Wikileaks’ Assange.  The interview with local Australian TV has several delusional moments that reveal her continued bitterness and downright psychosis when it comes to the 2016 election loss to Donald Trump.    “I think Assange has become a nihilistic opportunist who does the bidding of a dictator,” Clinton said, apparently referring to Russia’s Vladimir Putin.        *          When the interviewer noted many people view Assange as a “martyr for free speech and freedom of information.”…Clinton wasn’t having it and shot back:  “I mean, he’s a tool of Russian intelligence. If he’s such a martyr for free speech, why doesn’t WikiLeaks ever publish anything coming out of Russia?”  The interviewer then did something our American media never does. She challenged Clinton with this question:  “Isn’t he just doing what journalists do which is publish information when they get it?”  HERE’S WHERE HILLARY GOES OFF THE RAILS:  “I don’t think so,” Hillary snapped. “I think for number one, it’s stolen information, and number two, if all you did was publish it, that would be one thing,” she asserted, before claiming there was a “concerted operation between WikiLeaks and Russia and most likely, people in the United States to, as I say, weaponized that information.”  Hillary Clinton says Julian Assange is a “tool of Russian intelligence”  HERE’S WHERE ASSANGE NAILS HILLARY:  Assange came back at Clinton with a PERFECT description of her “cold creepiness”. He tweeted out that people should “watch closely” and see that there is something “much darker” than the lying and “menacing glares”:    “There’s something wrong with Hillary Clinton. It is not just her constant lying,” he tweeted.  “It is not just that she throws off menacing glares and seethes thwarted entitlement. Watch closely. Something much darker rides along with it. A cold creepiness rarely seen.”  The interviewer goes on to ask Hillary about Fox News:  In more from the interview, it’s clear Hillary needs some therapy. She claims that Jim Comey “shivved her”. That is a prison term for being murdered with a knife. What the heck made her use that term? Now that’s REALLY creepy!  She also lied AGAIN and said our voting systems were attacked:",https://100percentfedup.com/wikileaks-assange-nails-hillarys-psychosis-australian-interview-one-brilliant-tweet-video/
