Label,Text,Tweet,News headline
RHET,Does no pain justify taking away someone's life? https://t.co/6CR5H32n2H,Does no pain justify taking away someone's life? https://t.co/6CR5H32n2H,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Astonishing how we<E2><80><99>ve let a bunch of old rich men this far up inside women<E2><80><99>s vaginas and uteruses. https://t.co/i8zVY3BNrd,Astonishing how we<E2><80><99>ve let a bunch of old rich men this far up inside women<E2><80><99>s vaginas and uteruses. https://t.co/i8zVY3BNrd,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,example of a reach https://t.co/OA7qJCgkZw,example of a reach https://t.co/OA7qJCgkZw,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,this really is like Hell's Greatest Hits this week innit https://t.co/Sb83rdAfjS,this really is like Hell's Greatest Hits this week innit https://t.co/Sb83rdAfjS,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
NON-EN,<F0><9F><91><87><F0><9F><91><87><F0><9F><91><87><F0><9F><91><87><F0><9F><91><87> https://t.co/Lhdl0yYcFQ,<F0><9F><91><87><F0><9F><91><87><F0><9F><91><87><F0><9F><91><87><F0><9F><91><87> https://t.co/Lhdl0yYcFQ,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUBJ-ARTICLE,@RepJackBergman #junkscience https://t.co/h9NGNvmqQg,@RepJackBergman #junkscience https://t.co/h9NGNvmqQg,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,#NAME?,-Las Vegas mass shooting        -Millions recovering from hurricanes    -CHIP expired           ..but @HouseGOP is attacking women's health &amp; choice right now? https://t.co/oTB,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,#NAME?,-Las Vegas mass shooting        -Millions recovering from hurricanes    -CHIP expired           ..but @HouseGOP is attacking women's health &amp; choice right now? https://t.co/oTB,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,#NAME?,-Las Vegas mass shooting        -Millions recovering from hurricanes    -CHIP expired           ..but @HouseGOP is attacking women's health &amp; choice right now? https://t.co/oTB,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,..but @HouseGOP is attacking women's health &amp; choice right now? https://t.co/oTB,-Las Vegas mass shooting        -Millions recovering from hurricanes    -CHIP expired           ..but @HouseGOP is attacking women's health &amp; choice right now? https://t.co/oTB,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,"The 20-week ban, a bill that punishes women is <E2><80><9C>basically relying on junk science.<E2><80><9D>  https://t.co/euERWFIv8E","The 20-week ban, a bill that punishes women is <E2><80><9C>basically relying on junk science.<E2><80><9D>  https://t.co/euERWFIv8E",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,"#HB36 supporters argue that a fetus can feel pain at 20 weeks, but there's no scientific evidence of that https://t.co/QzMlYyTbfR","#HB36 supporters argue that a fetus can feel pain at 20 weeks, but there's no scientific evidence of that https://t.co/QzMlYyTbfR",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUBJ-ARTICLE,@pixelprotectors @aking443 It requires reading https://t.co/AemstX3I9y,@pixelprotectors @aking443 It requires reading https://t.co/AemstX3I9y,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,You are insane. https://t.co/PHEmOWFtnH,You are insane. https://t.co/PHEmOWFtnH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,One of its sponsors pressured his mistress to have an abortion. https://t.co/d3k4KrGcvv,One of its sponsors pressured his mistress to have an abortion. https://t.co/d3k4KrGcvv,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SPAM,Also ya it's my bday and no it is not on my profile. Want info on me? read through my shit tweets about pumpkin spice candles #nottodayNSA https://t.co/GTWCDAI5WT,Also ya it's my bday and no it is not on my profile. Want info on me? read through my shit tweets about pumpkin spice candles #nottodayNSA https://t.co/GTWCDAI5WT,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Or maybe, just a thought, they could take care of the kids who are already alive and reauthorize the children's health insurance program! https://t.co/B67VTDmVyr","Or maybe, just a thought, they could take care of the kids who are already alive and reauthorize the children's health insurance program! https://t.co/B67VTDmVyr",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
QUOTE,<E2><80><9C>The bill is based on claims about fetal pain that aren<E2><80><99>t supported by research.<E2><80><9D> https://t.co/7Bg0xvBcJZ,<E2><80><9C>The bill is based on claims about fetal pain that aren<E2><80><99>t supported by research.<E2><80><9D> https://t.co/7Bg0xvBcJZ,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
HEADLINE,"Yesterday, the US House passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D> https://t.co/KGBeiPaR4g","Yesterday, the US House passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D> https://t.co/KGBeiPaR4g",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
HEADLINE,"The House just passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D>  - https://t.co/0OPY6m5cK6 https://t.co/fQgtWhFnMJ
","The House just passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D>  - https://t.co/0OPY6m5cK6 https://t.co/fQgtWhFnMJ
",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Yeah!!!! https://t.co/TQ58fJ8fKm,Yeah!!!! https://t.co/TQ58fJ8fKm,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,#soprolife https://t.co/YEz0MU44H5,#soprolife https://t.co/YEz0MU44H5,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,NO! NO! NO! NO! NO! #NoAbortionBan https://t.co/wtF3cOf0Wf,NO! NO! NO! NO! NO! #NoAbortionBan https://t.co/wtF3cOf0Wf,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,"Today, the House votes on a 20-week abortion ban.","Today, the House votes on a 20-week abortion ban. Restrictions like these punish women and target low-income women and people of color. Call your congressperson at 202-224-3121 to",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,Restrictions like these punish women and target low-income women and people of color.,"Today, the House votes on a 20-week abortion ban. Restrictions like these punish women and target low-income women and people of color. Call your congressperson at 202-224-3121 to",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
DIRECT,Call your congressperson at 202-224-3121 to,"Today, the House votes on a 20-week abortion ban. Restrictions like these punish women and target low-income women and people of color. Call your congressperson at 202-224-3121 to",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,bro WHAT https://t.co/SMkbipYfYH,bro WHAT https://t.co/SMkbipYfYH,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,when has lack of scientific evidence ever stopped the GOP https://t.co/qDjLtLRUyT,when has lack of scientific evidence ever stopped the GOP https://t.co/qDjLtLRUyT,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,"If a baby can be prematurely born at 5 months, wtf makes anyone think they can't feel pain?!? https://t.co/uaJ3hvz1LG","If a baby can be prematurely born at 5 months, wtf makes anyone think they can't feel pain?!? https://t.co/uaJ3hvz1LG",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,You don't have nerve endings until after you're born.,"You don't have nerve endings until after you're born. It's science."" https://t.co/5Mv7Wabf5p",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"It's science."" https://t.co/5Mv7Wabf5p","You don't have nerve endings until after you're born. It's science."" https://t.co/5Mv7Wabf5p",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
NON-EN,<E2><AC><87><EF><B8><8F><E2><AC><87><EF><B8><8F><E2><AC><87><EF><B8><8F> https://t.co/BBJx8Dt72Z,<E2><AC><87><EF><B8><8F><E2><AC><87><EF><B8><8F><E2><AC><87><EF><B8><8F> https://t.co/BBJx8Dt72Z,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,It passed.,It passed.  Lol https://t.co/aPP4iAqG85,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Lol https://t.co/aPP4iAqG85,It passed.  Lol https://t.co/aPP4iAqG85,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,A disgrace.,"A disgrace. The ""voiceless, the vulnerable, and the marginalized"" is &amp; has always been blk ppl. Where's our reparations, our protections? https://t.co/HvQFy3iCsE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"The ""voiceless, the vulnerable, and the marginalized"" is &amp; has always been blk ppl.","A disgrace. The ""voiceless, the vulnerable, and the marginalized"" is &amp; has always been blk ppl. Where's our reparations, our protections? https://t.co/HvQFy3iCsE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,"Where's our reparations, our protections? https://t.co/HvQFy3iCsE","A disgrace. The ""voiceless, the vulnerable, and the marginalized"" is &amp; has always been blk ppl. Where's our reparations, our protections? https://t.co/HvQFy3iCsE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
QUOTE,<E2><80><9C>'You<E2><80><99>re really providing false and dangerous information that is affecting millions of women'<E2><80><9D> https://t.co/bUVeWLbs28,<E2><80><9C>'You<E2><80><99>re really providing false and dangerous information that is affecting millions of women'<E2><80><9D> https://t.co/bUVeWLbs28,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,Today the House votes on a 20-week abortion ban based on claims about fetal pain that aren't supported by science. https://t.co/m8RN67d51U,Today the House votes on a 20-week abortion ban based on claims about fetal pain that aren't supported by science. https://t.co/m8RN67d51U,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,.@RepErikPaulsen sticks with his guys and votes for Pain-Capable Unborn Child Protection Act  #Evil  https://t.co/C1JkaGKGMO,.@RepErikPaulsen sticks with his guys and votes for Pain-Capable Unborn Child Protection Act  #Evil  https://t.co/C1JkaGKGMO,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Nothing to worry about.,Nothing to worry about. We remain on the right side of history and leave the rest to history. ; ) https://t.co/UrSe6t7big,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,We remain on the right side of history and leave the rest to history. ; ) https://t.co/UrSe6t7big,Nothing to worry about. We remain on the right side of history and leave the rest to history. ; ) https://t.co/UrSe6t7big,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUMMARY,GOP House just passed a 20-week abortion ban based on junk science. https://t.co/oh158ZUk6j @voxdotcom,GOP House just passed a 20-week abortion ban based on junk science. https://t.co/oh158ZUk6j @voxdotcom,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,No man will ever to tell a woman what to do!,"No man will ever to tell a woman what to do!  Strong women don't allow it. Weak women, do https://t.co/17VOzknneW",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Strong women don't allow it.,"No man will ever to tell a woman what to do!  Strong women don't allow it. Weak women, do https://t.co/17VOzknneW",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Weak women, do https://t.co/17VOzknneW","No man will ever to tell a woman what to do!  Strong women don't allow it. Weak women, do https://t.co/17VOzknneW",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,House Republicans sure do love trying to do shitty things over and over again https://t.co/iNe5zvBkec,House Republicans sure do love trying to do shitty things over and over again https://t.co/iNe5zvBkec,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"Irony: Congress votes on 20wk abortion ban based on unscientific fetal pain claim, lets insurance for 9M kids expire https://t.co/VuvYZVaxgY","Irony: Congress votes on 20wk abortion ban based on unscientific fetal pain claim, lets insurance for 9M kids expire https://t.co/VuvYZVaxgY",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,What is this the #darkages?,"What is this the #darkages? It's time we start acknowledging that #therighttochoose is a #humanright, not a privilege. https://t.co/vk0d0UUanV",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"It's time we start acknowledging that #therighttochoose is a #humanright, not a privilege. https://t.co/vk0d0UUanV","What is this the #darkages? It's time we start acknowledging that #therighttochoose is a #humanright, not a privilege. https://t.co/vk0d0UUanV",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,No evidence?,No evidence? Are you effing kidding me? <F0><9F><98><A1><F0><9F><98><A1><F0><9F><98><A1> ITS A BABY https://t.co/YKXGx5UiLj,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,Are you effing kidding me?,No evidence? Are you effing kidding me? <F0><9F><98><A1><F0><9F><98><A1><F0><9F><98><A1> ITS A BABY https://t.co/YKXGx5UiLj,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,ITS A BABY https://t.co/YKXGx5UiLj,No evidence? Are you effing kidding me? <F0><9F><98><A1><F0><9F><98><A1><F0><9F><98><A1> ITS A BABY https://t.co/YKXGx5UiLj,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Wait!,Wait! Do you hear that? It's the erosion of women's rights. #thisishowitstarts  https://t.co/1RWM0fa9Qm,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,Do you hear that?,Wait! Do you hear that? It's the erosion of women's rights. #thisishowitstarts  https://t.co/1RWM0fa9Qm,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,It's the erosion of women's rights. #thisishowitstarts https://t.co/1RWM0fa9Qm,Wait! Do you hear that? It's the erosion of women's rights. #thisishowitstarts  https://t.co/1RWM0fa9Qm,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,as if this week couldn<E2><80><99>t get any fucking worse https://t.co/kfvstr28ud,as if this week couldn<E2><80><99>t get any fucking worse https://t.co/kfvstr28ud,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
HEADLINE,The House passed a 20-week abortion ban today. Opponents say it's <E2><80><9C>basically relying on junk science<E2><80><9D> https://t.co/5icZqv2rdV #NoAbortionBan,The House passed a 20-week abortion ban today. Opponents say it's <E2><80><9C>basically relying on junk science<E2><80><9D> https://t.co/5icZqv2rdV #NoAbortionBan,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
QUOTE,"<E2><80><9C>By putting this issue on a national platform youre providing false + dangerous info that affects millions of women"" https://t.co/RB7nJQzKLe","<E2><80><9C>By putting this issue on a national platform youre providing false + dangerous info that affects millions of women"" https://t.co/RB7nJQzKLe",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
SUBJ-ARTICLE,RT https://t.co/5Ua8u0UzyI,RT https://t.co/5Ua8u0UzyI,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"The ""party of science"" https://t.co/I5btJG9qvQ","The ""party of science"" https://t.co/I5btJG9qvQ",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
QUOTE  ,".@prhdocs @doctorjenn re today's abortion ban ""Twenty weeks is just an arbitrary limit set in place by politicians that has no medical or scientific backing."" https://t.co/36upLlni",".@prhdocs @doctorjenn re today's abortion ban ""Twenty weeks is just an arbitrary limit set in place by politicians that has no medical or scientific backing."" https://t.co/36upLlni",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,"I'm not cool with the gov't making laws about women's bodies, but ""no scientific evidence"" of fetal pain is NOT an excuse.","I'm not cool with the gov't making laws about women's bodies, but ""no scientific evidence"" of fetal pain is NOT an excuse. What an idiot. https://t.co/W6uYqPEFXl",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,What an idiot. https://t.co/W6uYqPEFXl,"I'm not cool with the gov't making laws about women's bodies, but ""no scientific evidence"" of fetal pain is NOT an excuse. What an idiot. https://t.co/W6uYqPEFXl",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,". @andreagonram , it<E2><80><99>s not just a fetus, but a baby.",". @andreagonram , it<E2><80><99>s not just a fetus, but a baby. And it forms a heartbeat and a brain at just 4 weeks. I think it would feel pain at 20. https://t.co/JSU6nYYLhE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,And it forms a heartbeat and a brain at just 4 weeks.,". @andreagonram , it<E2><80><99>s not just a fetus, but a baby. And it forms a heartbeat and a brain at just 4 weeks. I think it would feel pain at 20. https://t.co/JSU6nYYLhE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,I think it would feel pain at 20. https://t.co/JSU6nYYLhE,". @andreagonram , it<E2><80><99>s not just a fetus, but a baby. And it forms a heartbeat and a brain at just 4 weeks. I think it would feel pain at 20. https://t.co/JSU6nYYLhE",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Pregnant women should be able to decide what to with their bodies.,Pregnant women should be able to decide what to with their bodies. Especially if they feel they won't be capable of caring 4 a kid. https://t.co/MMe4Y3sa4m,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Especially if they feel they won't be capable of caring 4 a kid. https://t.co/MMe4Y3sa4m,Pregnant women should be able to decide what to with their bodies. Especially if they feel they won't be capable of caring 4 a kid. https://t.co/MMe4Y3sa4m,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
DIRECT,".@RepHultgren ""Structures needed for fetuses to feel pain begin to develop between 23 &amp; 30 weeks..."" You should try science. #TheyFeelPain https://t.co/tkj4lDuKYl",".@RepHultgren ""Structures needed for fetuses to feel pain begin to develop between 23 &amp; 30 weeks..."" You should try science. #TheyFeelPain https://t.co/tkj4lDuKYl",The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,Republicans in the House pass awful 20-week abortion ban based on junk-science https://t.co/aexoFTyitS,Republicans in the House pass awful 20-week abortion ban based on junk-science https://t.co/aexoFTyitS,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
COMMENT,I'm so tired of having to protest to maintain my bodily autonomy <E2><99><80><EF><B8><8F> https://t.co/eDNz6i7XKu,I'm so tired of having to protest to maintain my bodily autonomy <E2><99><80><EF><B8><8F> https://t.co/eDNz6i7XKu,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
HEADLINE,The House just passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D> https://t.co/xfmuQV2aYv via @voxdotcom,The House just passed a 20-week abortion ban. Opponents say it's <E2><80><9C>basically relying on junk science.<E2><80><9D> https://t.co/xfmuQV2aYv via @voxdotcom,The Senate is voting on a 20-week abortion ban. Opponents say it's “basically relying on junk science.”
RHET,"So they only care about ""her"" emails? https://t.co/5Oc7YSbyiR","So they only care about ""her"" emails? https://t.co/5Oc7YSbyiR",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@FoxNews https://t.co/yyFyKvkSIc,@FoxNews https://t.co/yyFyKvkSIc,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Because the media bears such a liberal bias... https://t.co/GrtcCwqKQI,Because the media bears such a liberal bias... https://t.co/GrtcCwqKQI,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
HEADLINE,[Sunday political talk shows completely ignored Tru...] https://t.co/pyPTGGfs3d,[Sunday political talk shows completely ignored Tru...] https://t.co/pyPTGGfs3d a lot of other stuff!,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,a lot of other stuff!,[Sunday political talk shows completely ignored Tru...] https://t.co/pyPTGGfs3d a lot of other stuff!,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,maybe there in on the fix,maybe there in on the fix       some did talk about it last week though https://t.co/uJbelE4rAr,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,some did talk about it last week though https://t.co/uJbelE4rAr,maybe there in on the fix       some did talk about it last week though https://t.co/uJbelE4rAr,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
HEADLINE,Sunday talk shows completely ignored Trump White House officials use of private email accounts. #butheremails https://t.co/RGQ9rxjK2t,Sunday talk shows completely ignored Trump White House officials use of private email accounts. #butheremails https://t.co/RGQ9rxjK2t,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"To be fair, this week involved a CAT5, NFL firing players, Price exit, DJT threatening NK, picking a fight w SoS, &amp; lawyering up. https://t.co/uoszqhvekP","To be fair, this week involved a CAT5, NFL firing players, Price exit, DJT threatening NK, picking a fight w SoS, &amp; lawyering up. https://t.co/uoszqhvekP",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,What's that about?,What's that about? Unfair. https://t.co/3YzVggHR5P,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Unfair. https://t.co/3YzVggHR5P,What's that about? Unfair. https://t.co/3YzVggHR5P,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Media (again) deflected from 45's Administration crimes  https://t.co/kPDmV3cvia,Media (again) deflected from 45's Administration crimes  https://t.co/kPDmV3cvia,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,No surprise there.... https://t.co/ysPU58TMCW,No surprise there.... https://t.co/ysPU58TMCW,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Its not senseless,waiting for facts and right action,right moves https://t.co/anvBSwMk2I","Its not senseless,waiting for facts and right action,right moves https://t.co/anvBSwMk2I",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@donnabrazile yes I agree!,"@donnabrazile yes I agree! Maybe b/c they're man republicans, not female like HRC,is the press and Russia fault the we have a corrupt Trump https://t.co/0eApU3ri6e",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Maybe b/c they're man republicans, not female like HRC,is the press and Russia fault the we have a corrupt Trump https://t.co/0eApU3ri6e","@donnabrazile yes I agree! Maybe b/c they're man republicans, not female like HRC,is the press and Russia fault the we have a corrupt Trump https://t.co/0eApU3ri6e",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Republicans getting away with double standard.,Republicans getting away with double standard. MSM focus on childish tweets &amp; ignores important issues like WH staff using private emails https://t.co/pYv36fszSH,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
,MSM focus on childish tweets &amp; ignores important issues like WH staff using private emails https://t.co/pYv36fszSH,Republicans getting away with double standard. MSM focus on childish tweets &amp; ignores important issues like WH staff using private emails https://t.co/pYv36fszSH,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@FoxNewsSunday Why?     https://t.co/nrqsfHhMQ4,@FoxNewsSunday Why?     https://t.co/nrqsfHhMQ4,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Media is complicit: https://t.co/nAJ6V23g0Y,Media is complicit: https://t.co/nAJ6V23g0Y,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,#BUTHEREMAILS https://t.co/nTnnGatsJY,#BUTHEREMAILS https://t.co/nTnnGatsJY,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Gee, that's all they talked about when it was Hillary's emails. https://t.co/dxPgpHkADU","Gee, that's all they talked about when it was Hillary's emails. https://t.co/dxPgpHkADU",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,You of all people are really going to bitch about this??? https://t.co/MJs0NdLdKm,You of all people are really going to bitch about this??? https://t.co/MJs0NdLdKm,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,"@chucktodd, @GStephanopoulos, @FaceTheNation, @FoxNewsSunday, @CNNSotu. How about it guys? 1. https://t.co/cG3d5BUHsg","@chucktodd, @GStephanopoulos, @FaceTheNation, @FoxNewsSunday, @CNNSotu. How about it guys? 1. https://t.co/cG3d5BUHsg",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@TheLeadCNN Jake - WTF? https://t.co/B8UZXZN2ei,@TheLeadCNN Jake - WTF? https://t.co/B8UZXZN2ei,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,Wonder Why? https://t.co/nR6KpxDEoA,Wonder Why? https://t.co/nR6KpxDEoA,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@johndickerson @FaceTheNation Why?      https://t.co/nrqsfHhMQ4,@johndickerson @FaceTheNation Why?      https://t.co/nrqsfHhMQ4,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,*screams into the void* https://t.co/kc17cZOnEa,*screams into the void* https://t.co/kc17cZOnEa,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Then let's all speak out loud enough so these talking heads cannot ignore the facts.#TrumpEmailScandal #hypocrisy #FactsMatter #Transparency https://t.co/ebNfCiW8Xu,Then let's all speak out loud enough so these talking heads cannot ignore the facts.#TrumpEmailScandal #hypocrisy #FactsMatter #Transparency https://t.co/ebNfCiW8Xu,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,There is just too much scandal going on.,"There is just too much scandal going on. Everyday, every week we think, it can't get worse than this. But it does. #TrumpWeary  #impeachHim https://t.co/uqpgnoX7MP",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Everyday, every week we think, it can't get worse than this.","There is just too much scandal going on. Everyday, every week we think, it can't get worse than this. But it does. #TrumpWeary  #impeachHim https://t.co/uqpgnoX7MP",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,But it does.,"There is just too much scandal going on. Everyday, every week we think, it can't get worse than this. But it does. #TrumpWeary  #impeachHim https://t.co/uqpgnoX7MP",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,#TrumpWeary #impeachHim https://t.co/uqpgnoX7MP,"There is just too much scandal going on. Everyday, every week we think, it can't get worse than this. But it does. #TrumpWeary  #impeachHim https://t.co/uqpgnoX7MP",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Day #254:       Email sloppiness grounds for 'lock her up', but GOP gets a free pass            #impeach45 #resist #lockhimup           https://t.co/RvT005it5L","Day #254:       Email sloppiness grounds for 'lock her up', but GOP gets a free pass            #impeach45 #resist #lockhimup           https://t.co/RvT005it5L",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"They<E2><80><99>re too afraid to speak truth about trump, gop, &amp; cabinet/admin<E2><80><99>s corruption.","They<E2><80><99>re too afraid to speak truth about trump, gop, &amp; cabinet/admin<E2><80><99>s corruption. Afraid of trump<E2><80><99>s revenge tweets and afraid of losing access.",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
